id,timestamp,text,context,classification,confidence,toxicity_score,toxicity_confidence,toxicity_label,primary_emotion,emotion_intensity,intent,detected_issues,has_feedback,feedback_message,processing_time_ms,used_llm
200,2024-06-23 12:39:21,that was so fun fr,message,green,0.9,0.0,0.5,neither,joy,0.9910225868225098,positive,,no,,1.0,no
201,2024-06-28 10:55:01,youre amazing,message,green,0.9,0.0,0.5,neither,surprise,0.688075065612793,neutral,,no,,1.0,no
202,2024-06-15 16:03:15,thats fire,message,green,0.9,0.0,0.5,neither,anger,0.9635554552078247,neutral,,no,,1.0,no
203,2024-06-15 08:25:36,no cap youre the best,message,green,0.9,0.0,0.5,neither,joy,0.9901518225669861,positive,,no,,1.0,no
204,2024-06-23 08:04:14,how to make people like me,search,green,0.9,0.0,0.5,neither,anger,0.6000259518623352,neutral,,no,,1.0,no
205,2024-06-19 15:53:07,what is YouTube?,search,green,0.9,0.0,0.5,neither,fear,0.612720251083374,neutral,,no,,97.01776504516602,no
206,2024-06-23 16:32:59,why do i feel left out?,search,green,0.9,0.0,0.5,neither,sadness,0.8916389346122742,neutral,,no,,106.95123672485352,no
207,2024-06-05 08:15:52,can we play together?,message,green,0.9,0.0,0.5,neither,joy,0.8052765727043152,positive,,no,,1.0,no
208,2024-06-13 13:53:21,can we build together?,message,green,0.9,0.0,0.5,neither,joy,0.7550695538520813,positive,,no,,1.0,no
209,2024-06-17 10:21:58,that was so fun today thanks!,message,green,0.9,0.0,0.95,neither,joy,0.9964293837547302,positive,,no,,1.0,no
210,2024-06-25 09:45:44,being weird is cool,message,green,0.9,0.0,0.5,neither,joy,0.7144772410392761,positive,,no,,1.0,no
211,2024-06-24 09:43:16,how to feel happy again,search,green,0.9,0.0,0.5,neither,joy,0.9988752007484436,positive,,no,,1.0,no
212,2024-06-23 12:28:08,why do i feel so sad?,search,green,0.9,0.0,0.5,neither,sadness,0.9990742206573486,neutral,,no,,98.74582290649414,no
213,2024-06-06 14:43:18,can we build together?,message,green,0.9,0.0,0.5,neither,joy,0.7550695538520813,positive,,no,,1.0,no
214,2024-06-21 08:41:39,what is YouTube Kids?,search,green,0.9,0.0,0.5,neither,fear,0.5525309443473816,neutral,,no,,95.40796279907227,no
215,2024-06-23 19:31:14,tbh im kinda bored,message,green,0.9,0.0,0.5,neither,anger,0.6058130264282227,neutral,,no,,1.0,no
216,2024-06-19 10:23:50,why am i so different?,search,green,0.9,0.0,0.5,neither,joy,0.4195244610309601,positive,,no,,91.86911582946777,no
217,2024-06-10 15:29:04,keep practicing,message,green,0.9,0.0,0.5,neither,joy,0.8930172324180603,positive,,no,,1.0,no
218,2024-06-02 10:43:34,how to build more confidence,search,green,0.9,0.0,0.5,neither,joy,0.9951079487800598,positive,,no,,123.10099601745605,no
219,2024-06-24 15:39:21,hey can u come over today?,message,green,0.9,0.0,0.5,neither,joy,0.8461964130401611,positive,,no,,1.0,no
220,2024-06-10 13:48:45,thats a big mood,message,green,0.9,0.0,0.5,neither,joy,0.8838210701942444,positive,,no,,1.0,no
221,2024-06-22 17:25:28,im dead that was so funny,message,green,0.9,0.0,0.5,neither,surprise,0.9794718027114868,neutral,,no,,1.0,no
222,2024-06-23 12:23:35,take deep breaths,message,green,0.9,0.0,0.5,neither,joy,0.40638992190361023,positive,,no,,1.0,no
223,2024-06-25 10:08:41,youre already brave,message,green,0.9,0.0,0.5,neither,joy,0.9970813393592834,positive,,no,,1.0,no
224,2024-06-26 14:48:42,lowkey excited for tomorrow,message,green,0.9,0.0,0.5,neither,joy,0.9866427183151245,positive,,no,,1.0,no
225,2024-06-20 12:53:53,dont worry about what they think,message,green,0.9,0.0,0.5,neither,anger,0.7219967842102051,neutral,,no,,1.0,no
226,2024-06-26 08:35:17,how to make slime recipe,search,green,0.9,0.0,0.5,neither,joy,0.6324758529663086,positive,,no,,94.77496147155762,no
227,2024-06-17 16:07:45,hey can u come over today?,message,green,0.9,0.0,0.5,neither,joy,0.8461964130401611,positive,,no,,1.0,no
228,2024-06-24 12:19:24,periodt,message,green,0.9,0.0,0.5,neither,anger,0.5051017999649048,neutral,,no,,1.0,no
229,2024-06-17 20:33:02,just be yourself,message,green,0.9,0.0,0.5,neither,joy,0.9598625898361206,positive,,no,,101.94826126098633,no
230,2024-06-24 17:16:53,youre very kind,message,green,0.9,0.0,0.5,neither,joy,0.4325519800186157,positive,,no,,1.0,no
231,2024-06-19 15:45:03,what does ugly mean?,search,red,0.95,0.925091564655304,0.925091564655304,hate,sadness,0.9866734743118286,criticism,personal_attack,yes,"I see what you're trying to say. Words like that can really hurt someone's feelings, like a punch but on the inside. Let's find a better way to express what you're feeling.",1.0,no
232,2024-06-27 10:23:05,you are definitely good enough,message,green,0.9,0.0,0.5,neither,joy,0.9985175728797913,positive,,no,,1.0,no
233,2024-06-11 19:06:22,that was so fun fr,message,green,0.9,0.0,0.5,neither,joy,0.9910225868225098,positive,,no,,1.0,no
234,2024-06-05 11:02:09,can we build together?,message,green,0.9,0.0,0.5,neither,joy,0.7550695538520813,positive,,no,,1.0,no
235,2024-07-18 16:31:57,that joke was funny,message,green,0.9,0.0,0.5,neither,surprise,0.8050178289413452,neutral,,no,,1.0,no
236,2024-07-19 15:14:27,can we hang out after school?,message,green,0.9,0.0,0.5,neither,joy,0.5055224895477295,positive,,no,,1.0,no
237,2024-07-03 19:26:14,why do i feel left out?,search,green,0.9,0.0,0.5,neither,sadness,0.8916389346122742,neutral,,no,,1.0,no
238,2024-07-06 15:44:16,why do people judge me?,search,green,0.9,0.0,0.5,neither,anger,0.9856318235397339,neutral,,no,,1.0,no
239,2024-07-10 19:47:42,go off,message,green,0.9,0.0,0.5,neither,anger,0.8154372572898865,neutral,,no,,1.0,no
240,2024-07-14 15:23:34,different is special,message,green,0.9,0.0,0.5,neither,joy,0.9485678672790527,positive,,no,,1.0,no
241,2024-07-18 08:42:12,everyone makes mistakes,message,green,0.9,0.0,0.5,neither,sadness,0.8297487497329712,neutral,,no,,1.0,no
242,2024-07-25 09:34:00,do things you enjoy,message,green,0.9,0.0,0.5,neither,joy,0.9848542213439941,positive,,no,,1.0,no
243,2024-07-27 15:53:38,what does thats fire mean,search,green,0.9,0.0,0.5,neither,anger,0.9423449635505676,neutral,,no,,103.24501991271973,no
244,2024-07-18 16:36:51,tell a teacher or parent,message,green,0.9,0.0,0.5,neither,anger,0.7052763104438782,neutral,,no,,1.0,no
245,2024-07-28 09:51:49,everyone makes mistakes,message,green,0.9,0.0,0.5,neither,sadness,0.8297487497329712,neutral,,no,,1.0,no
246,2024-07-17 08:56:03,how to make people like me,search,green,0.9,0.0,0.5,neither,anger,0.6000259518623352,neutral,,no,,1.0,no
247,2024-07-01 16:36:23,how to improve my grades,search,green,0.9,0.0,0.5,neither,joy,0.9699037075042725,positive,,no,,91.67003631591797,no
248,2024-07-23 15:01:25,its okay to cry,message,green,0.9,0.0,0.5,neither,joy,0.9920094013214111,positive,,no,,1.0,no
249,2024-07-06 19:57:34,what does love mean?,search,green,0.9,0.0,0.5,neither,anger,0.8792465925216675,neutral,,no,,90.10195732116699,no
250,2024-07-24 08:35:35,say less im in,message,green,0.9,0.0,0.5,neither,anger,0.8623136878013611,neutral,,no,,1.0,no
251,2024-07-02 16:15:58,thanks for helping me!,message,green,0.9,0.0,0.95,neither,joy,0.9910039901733398,positive,,no,,58.25614929199219,no
252,2024-07-11 14:57:06,how to stop being scared,search,green,0.9,0.0,0.5,neither,fear,0.9976783394813538,neutral,,no,,1.0,no
253,2024-07-09 08:40:10,how to stop being sad,search,green,0.9,0.0,0.5,neither,sadness,0.9985023736953735,neutral,,no,,90.74521064758301,no
254,2024-07-28 15:31:24,different is special,message,green,0.9,0.0,0.5,neither,joy,0.9485678672790527,positive,,no,,1.0,no
255,2024-07-18 09:20:55,what time?,message,green,0.9,0.0,0.5,neither,fear,0.6031036972999573,neutral,,no,,1.0,no
256,2024-07-21 20:26:19,youre amazing,message,green,0.9,0.0,0.5,neither,surprise,0.688075065612793,neutral,,no,,1.0,no
257,2024-07-19 14:56:56,that slaps,message,green,0.9,0.0,0.5,neither,anger,0.9956603646278381,neutral,,no,,1.0,no
258,2024-07-16 13:41:13,that slaps,message,green,0.9,0.0,0.5,neither,anger,0.9956603646278381,neutral,,no,,1.0,no
259,2024-07-16 11:35:50,we dont use that word,message,green,0.9,0.0,0.5,neither,anger,0.9159719944000244,neutral,,no,,1.0,no
260,2024-07-21 16:16:48,what does sus mean,search,green,0.9,0.0,0.5,neither,anger,0.7903022766113281,neutral,,no,,91.50314331054688,no
261,2024-07-24 09:34:28,what does ugly mean?,search,red,0.95,0.925091564655304,0.925091564655304,hate,sadness,0.9866734743118286,criticism,personal_attack,yes,"I see what you're trying to say. Words like that can really hurt someone's feelings, like a punch but on the inside. Let's find a better way to express what you're feeling.",1.0,no
262,2024-07-04 19:50:47,facts,message,green,0.9,0.0,0.5,neither,joy,0.44741013646125793,positive,,no,,1.0,no
263,2024-07-15 13:52:50,what does slay mean,search,green,0.9,0.0,0.5,neither,anger,0.9153602123260498,neutral,,no,,116.96410179138184,no
264,2024-07-11 20:50:32,what does thats fire mean,search,green,0.9,0.0,0.5,neither,anger,0.9423449635505676,neutral,,no,,1.0,no
265,2024-07-23 15:12:25,youre very kind,message,green,0.9,0.0,0.5,neither,joy,0.4325519800186157,positive,,no,,1.0,no
266,2024-07-16 10:49:21,everyone is beautiful,message,green,0.9,0.0,0.5,neither,joy,0.9959837198257446,positive,,no,,131.10971450805664,no
267,2024-07-02 09:06:51,that was so fun today thanks!,message,green,0.9,0.0,0.95,neither,joy,0.9964293837547302,positive,,no,,1.0,no
268,2024-07-19 12:17:05,fr thats so cool,message,green,0.9,0.0,0.5,neither,joy,0.9986984729766846,positive,,no,,1.0,no
269,2024-07-24 08:17:11,bet we can do that,message,yellow,0.8,0.0,0.5,neither,joy,0.9592639803886414,positive,age_inappropriate,yes,I see what you're trying to say. Let's find a better way to express what you're feeling.,135.78200340270996,no
270,2024-07-04 14:52:24,youre very kind,message,green,0.9,0.0,0.5,neither,joy,0.4325519800186157,positive,,no,,1.0,no
271,2024-07-17 09:22:57,youre very brave,message,green,0.9,0.0,0.5,neither,joy,0.9956082701683044,positive,,no,,1.0,no
272,2024-07-26 13:13:54,why do i always get in trouble?,search,green,0.9,0.0,0.5,neither,anger,0.9705370664596558,neutral,,no,,1.0,no
273,2024-07-22 17:12:42,ngl that was awesome,message,green,0.9,0.0,0.5,neither,joy,0.9974114298820496,positive,,no,,1.0,no
274,2024-07-12 08:57:09,you are good enough,message,green,0.9,0.0,0.5,neither,joy,0.9981552958488464,positive,,no,,1.0,no
275,2024-07-10 17:55:39,what does highkey mean,search,green,0.9,0.0,0.5,neither,anger,0.8048362731933594,neutral,,no,,104.28380966186523,no
276,2024-07-22 17:00:26,why do people fight?,search,green,0.9,0.0,0.5,neither,anger,0.988394021987915,neutral,,no,,103.04594039916992,no
277,2024-07-11 20:06:50,different is special,message,green,0.9,0.0,0.5,neither,joy,0.9485678672790527,positive,,no,,1.0,no
278,2024-08-06 11:11:03,talk to someone,message,green,0.9,0.0,0.5,neither,anger,0.9716165661811829,neutral,,no,,1.0,no
279,2024-08-11 10:31:01,that slaps,message,green,0.9,0.0,0.5,neither,anger,0.9956603646278381,neutral,,no,,1.0,no
280,2024-08-12 20:05:19,ngl that was awesome,message,green,0.9,0.0,0.5,neither,joy,0.9974114298820496,positive,,no,,1.0,no
281,2024-08-04 16:16:34,what does facts mean,search,green,0.9,0.0,0.5,neither,anger,0.572325587272644,neutral,,no,,96.30274772644043,no
282,2024-08-14 15:29:49,why am i not popular?,search,green,0.9,0.0,0.5,neither,joy,0.9980752468109131,positive,,no,,91.4449691772461,no
283,2024-08-11 19:51:26,youre awesome!,message,green,0.9,0.0,0.5,neither,joy,0.997669517993927,positive,,no,,1.0,no
284,2024-08-11 15:24:41,study hard!,message,green,0.9,0.0,0.5,neither,joy,0.7523075938224792,positive,,no,,1.0,no
285,2024-08-13 12:39:16,what does im dead mean,search,green,0.9,0.0,0.5,neither,sadness,0.7126771807670593,neutral,,no,,1.0,no
286,2024-08-19 12:10:08,different is special,message,green,0.9,0.0,0.5,neither,joy,0.9485678672790527,positive,,no,,1.0,no
287,2024-08-10 13:45:39,what is Discord?,search,green,0.9,0.0,0.5,neither,anger,0.8324397206306458,neutral,,no,,91.83406829833984,no
288,2024-08-10 19:53:59,what is Discord?,search,green,0.9,0.0,0.5,neither,anger,0.8324397206306458,neutral,,no,,1.0,no
289,2024-08-22 18:21:03,what does ugly mean?,search,red,0.95,0.925091564655304,0.925091564655304,hate,sadness,0.9866734743118286,criticism,personal_attack,yes,"I see what you're trying to say. Words like that can really hurt someone's feelings, like a punch but on the inside. Let's find a better way to express what you're feeling.",1.0,no
290,2024-08-09 18:56:24,how to deal with mean people,search,green,0.9,0.0,0.5,neither,anger,0.9943085312843323,neutral,,no,,93.048095703125,no
291,2024-08-16 09:03:53,why do i always get in trouble?,search,green,0.9,0.0,0.5,neither,anger,0.9705370664596558,neutral,,no,,1.0,no
292,2024-08-15 16:13:33,can we play together?,message,green,0.9,0.0,0.5,neither,joy,0.8052765727043152,positive,,no,,1.0,no
293,2024-08-26 17:07:35,what does weird mean?,search,green,0.9,0.0,0.5,neither,fear,0.5626480579376221,neutral,,no,,1.0,no
294,2024-08-18 13:48:07,i love that game,message,green,0.9,0.0,0.5,neither,joy,0.543282151222229,positive,,no,,1.0,no
295,2024-08-11 11:58:41,its okay to cry,message,green,0.9,0.0,0.5,neither,joy,0.9920094013214111,positive,,no,,1.0,no
296,2024-08-21 12:10:30,youre very kind,message,green,0.9,0.0,0.5,neither,joy,0.4325519800186157,positive,,no,,1.0,no
297,2024-08-25 12:42:09,thats a mean word,message,green,0.9,0.0,0.5,neither,anger,0.9198216795921326,neutral,,no,,1.0,no
298,2024-08-09 12:49:14,can i download that app?,message,green,0.9,0.0,0.5,neither,joy,0.638450562953949,positive,,no,,1.0,no
299,2024-08-16 10:44:26,what does love mean?,search,green,0.9,0.0,0.5,neither,anger,0.8792465925216675,neutral,,no,,1.0,no
300,2024-08-13 18:49:12,youre awesome!,message,green,0.9,0.0,0.5,neither,joy,0.997669517993927,positive,,no,,1.0,no
301,2024-08-13 12:31:07,how to become popular,search,green,0.9,0.0,0.5,neither,joy,0.9978671073913574,positive,,no,,1.0,no
302,2024-08-26 08:38:31,what does weird mean?,search,green,0.9,0.0,0.5,neither,fear,0.5626480579376221,neutral,,no,,1.0,no
303,2024-08-09 14:34:16,tell a teacher or parent,message,green,0.9,0.0,0.5,neither,anger,0.7052763104438782,neutral,,no,,1.0,no
304,2024-08-14 14:40:24,its okay to cry,message,green,0.9,0.0,0.5,neither,joy,0.9920094013214111,positive,,no,,1.0,no
305,2024-08-11 12:39:14,dont worry about them,message,green,0.9,0.0,0.5,neither,anger,0.3713664412498474,neutral,,no,,1.0,no
306,2024-08-02 18:31:52,its okay to cry,message,green,0.9,0.0,0.5,neither,joy,0.9920094013214111,positive,,no,,1.0,no
307,2024-08-10 08:42:42,youre already brave,message,green,0.9,0.0,0.5,neither,joy,0.9970813393592834,positive,,no,,1.0,no
308,2024-08-06 16:27:10,what does go off mean,search,green,0.9,0.0,0.5,neither,anger,0.9334704875946045,neutral,,no,,1.0,no
309,2024-08-05 15:15:44,why am i different?,search,green,0.9,0.0,0.5,neither,sadness,0.42397353053092957,neutral,,no,,131.61206245422363,no
310,2024-08-18 14:35:47,take deep breaths,message,green,0.9,0.0,0.5,neither,joy,0.40638992190361023,positive,,no,,1.0,no
311,2024-08-21 17:03:53,what is YouTube?,search,green,0.9,0.0,0.5,neither,fear,0.612720251083374,neutral,,no,,1.0,no
312,2024-08-24 10:54:28,hate is a strong word,message,green,0.9,0.0,0.5,neither,anger,0.9681822657585144,neutral,,no,,1.0,no
313,2024-08-20 08:29:36,go off,message,green,0.9,0.0,0.5,neither,anger,0.8154372572898865,neutral,,no,,1.0,no
314,2024-08-08 19:49:46,hate is a strong word,message,green,0.9,0.0,0.5,neither,anger,0.9681822657585144,neutral,,no,,1.0,no
315,2024-08-08 18:51:04,what does hate mean?,search,green,0.9,0.0,0.5,neither,anger,0.9849243760108948,neutral,,no,,1.0,no
316,2024-08-18 15:04:12,why do people bully?,search,green,0.9,0.0,0.5,neither,anger,0.9941220879554749,neutral,,no,,1.0,no
317,2024-08-13 12:36:33,vibe check,message,green,0.9,0.0,0.5,neither,joy,0.9603927135467529,positive,,no,,1.0,no
318,2024-08-21 12:39:45,what is Fortnite?,search,green,0.9,0.0,0.5,neither,anger,0.9075037240982056,neutral,,no,,1.0,no
319,2024-08-26 12:56:05,weird is wonderful,message,green,0.9,0.0,0.5,neither,surprise,0.8901042938232422,neutral,,no,,1.0,no
320,2024-08-14 14:14:00,good morning mom!,message,green,0.9,0.0,0.5,neither,joy,0.9951209425926208,positive,,no,,1.0,no
321,2024-08-06 20:37:24,no cap youre the best,message,green,0.9,0.0,0.5,neither,joy,0.9901518225669861,positive,,no,,1.0,no
322,2024-08-08 18:32:13,tell a teacher,message,green,0.9,0.0,0.5,neither,anger,0.842266321182251,neutral,,no,,104.57110404968262,no
323,2024-08-15 20:36:03,that hits different,message,green,0.9,0.0,0.5,neither,joy,0.9804216027259827,positive,,no,,1.0,no
324,2024-08-14 08:57:06,thats fire,message,green,0.9,0.0,0.5,neither,anger,0.9635554552078247,neutral,,no,,1.0,no
325,2024-09-09 13:30:51,what is Minecraft?,search,green,0.9,0.0,0.5,neither,anger,0.48494166135787964,neutral,,no,,94.24424171447754,no
326,2024-09-09 09:57:36,just be yourself,message,green,0.9,0.0,0.5,neither,joy,0.9598625898361206,positive,,no,,1.0,no
327,2024-09-25 14:01:03,you are good enough,message,green,0.9,0.0,0.5,neither,joy,0.9981552958488464,positive,,no,,1.0,no
328,2024-09-23 11:00:40,you look nice today!,message,green,0.9,0.0,0.5,neither,joy,0.9987636804580688,positive,,no,,1.0,no
329,2024-09-06 19:39:35,ngl i love that,message,green,0.9,0.0,0.5,neither,joy,0.38084933161735535,positive,,no,,1.0,no
330,2024-09-10 17:47:28,thats kinda sus,message,green,0.9,0.0,0.5,neither,anger,0.4616021513938904,neutral,,no,,1.0,no
331,2024-09-09 20:23:54,how to be more brave,search,green,0.9,0.0,0.5,neither,joy,0.995148241519928,positive,,no,,1.0,no
332,2024-09-27 19:13:28,ngl that was awesome,message,green,0.9,0.0,0.5,neither,joy,0.9974114298820496,positive,,no,,1.0,no
333,2024-09-10 18:49:45,that was so fun today thanks!,message,green,0.9,0.0,0.95,neither,joy,0.9964293837547302,positive,,no,,1.0,no
334,2024-09-19 10:40:54,why do people make fun of me?,search,green,0.9,0.0,0.5,neither,anger,0.9946957230567932,neutral,,no,,95.33500671386719,no
335,2024-09-25 12:17:01,vibe check,message,green,0.9,0.0,0.5,neither,joy,0.9603927135467529,positive,,no,,1.0,no
336,2024-09-08 10:51:01,thanks for being my friend,message,green,0.9,0.0,0.95,neither,joy,0.9647977948188782,positive,,no,,1.0,no
337,2024-09-11 13:19:15,keep practicing,message,green,0.9,0.0,0.5,neither,joy,0.8930172324180603,positive,,no,,1.0,no
338,2024-09-22 09:02:53,thanks for being my friend,message,green,0.9,0.0,0.95,neither,joy,0.9647977948188782,positive,,no,,1.0,no
339,2024-09-26 15:34:43,talk to someone,message,green,0.9,0.0,0.5,neither,anger,0.9716165661811829,neutral,,no,,1.0,no
340,2024-09-19 19:22:04,being weird is cool,message,green,0.9,0.0,0.5,neither,joy,0.7144772410392761,positive,,no,,1.0,no
341,2024-09-17 10:31:44,that hurt my feelings,message,green,0.9,0.0,0.5,neither,sadness,0.9975568056106567,neutral,,no,,1.0,no
342,2024-09-26 17:34:52,youre amazing,message,green,0.9,0.0,0.5,neither,surprise,0.688075065612793,neutral,,no,,1.0,no
343,2024-09-16 16:21:20,dont worry about what they think,message,green,0.9,0.0,0.5,neither,anger,0.7219967842102051,neutral,,no,,1.0,no
344,2024-09-13 19:33:00,thats kinda sus,message,green,0.9,0.0,0.5,neither,anger,0.4616021513938904,neutral,,no,,1.0,no
345,2024-09-25 16:27:19,youre very kind,message,green,0.9,0.0,0.5,neither,joy,0.4325519800186157,positive,,no,,1.0,no
346,2024-09-19 15:26:20,how to be happy,search,green,0.9,0.0,0.5,neither,joy,0.9978206157684326,positive,,no,,96.38190269470215,no
347,2024-09-11 08:10:54,you are definitely good enough,message,green,0.9,0.0,0.5,neither,joy,0.9985175728797913,positive,,no,,1.0,no
348,2024-09-02 10:09:22,thats not nice,message,green,0.9,0.0,0.5,neither,joy,0.7251371145248413,positive,,no,,1.0,no
349,2024-09-03 17:12:44,im bored,message,green,0.9,0.0,0.5,neither,anger,0.8601295948028564,neutral,,no,,1.0,no
350,2024-09-04 18:59:44,how to be brave,search,green,0.9,0.0,0.5,neither,joy,0.9950996041297913,positive,,no,,1.0,no
351,2024-09-26 18:06:29,can we build together?,message,green,0.9,0.0,0.5,neither,joy,0.7550695538520813,positive,,no,,1.0,no
352,2024-09-08 16:21:04,what does ugly mean?,search,red,0.95,0.925091564655304,0.925091564655304,hate,sadness,0.9866734743118286,criticism,personal_attack,yes,"I see what you're trying to say. Words like that can really hurt someone's feelings, like a punch but on the inside. Let's find a better way to express what you're feeling.",1.0,no
353,2024-09-18 15:58:41,how to stop feeling sad,search,green,0.9,0.0,0.5,neither,sadness,0.9990805387496948,neutral,,no,,99.1661548614502,no
354,2024-09-04 10:35:03,tell a teacher or parent,message,green,0.9,0.0,0.5,neither,anger,0.7052763104438782,neutral,,no,,1.0,no
355,2024-09-01 14:01:32,that was so fun today thanks!,message,green,0.9,0.0,0.95,neither,joy,0.9964293837547302,positive,,no,,1.0,no
356,2024-09-22 08:13:39,thanks for being my friend,message,green,0.9,0.0,0.95,neither,joy,0.9647977948188782,positive,,no,,1.0,no
357,2024-09-26 20:27:58,ngl i love that,message,green,0.9,0.0,0.5,neither,joy,0.38084933161735535,positive,,no,,1.0,no
358,2024-10-05 14:55:14,why do i feel left out?,search,green,0.9,0.0,0.5,neither,sadness,0.8916389346122742,neutral,,no,,1.0,no
359,2024-10-12 11:52:02,be careful online,message,green,0.9,0.0,0.5,neither,joy,0.9407474398612976,positive,,no,,1.0,no
360,2024-10-19 18:12:22,thats a big mood,message,green,0.9,0.0,0.5,neither,joy,0.8838210701942444,positive,,no,,1.0,no
361,2024-10-10 12:43:32,that was so fun today thanks!,message,green,0.9,0.0,0.95,neither,joy,0.9964293837547302,positive,,no,,1.0,no
362,2024-10-08 12:35:08,how to be a better person,search,green,0.9,0.0,0.5,neither,joy,0.9857418537139893,positive,,no,,99.81608390808105,no
363,2024-10-11 11:44:18,how to be happy,search,green,0.9,0.0,0.5,neither,joy,0.9978206157684326,positive,,no,,1.0,no
364,2024-10-04 19:32:14,different is special,message,green,0.9,0.0,0.5,neither,joy,0.9485678672790527,positive,,no,,1.0,no
365,2024-10-02 18:24:34,how to get smarter,search,green,0.9,0.0,0.5,neither,joy,0.9828456044197083,positive,,no,,1.0,no
366,2024-10-07 09:24:05,youre very kind,message,green,0.9,0.0,0.5,neither,joy,0.4325519800186157,positive,,no,,1.0,no
367,2024-10-19 10:26:24,thats a mean word,message,green,0.9,0.0,0.5,neither,anger,0.9198216795921326,neutral,,no,,1.0,no
368,2024-10-11 10:39:26,being weird is cool,message,green,0.9,0.0,0.5,neither,joy,0.7144772410392761,positive,,no,,1.0,no
369,2024-10-16 18:03:04,youre so mean!,message,green,0.9,0.0,0.5,neither,anger,0.9961825013160706,neutral,,no,,1.0,no
370,2024-10-25 15:21:52,dont worry about what they think,message,green,0.9,0.0,0.5,neither,anger,0.7219967842102051,neutral,,no,,1.0,no
371,2024-10-23 17:58:06,dont worry about what they think,message,green,0.9,0.0,0.5,neither,anger,0.7219967842102051,neutral,,no,,1.0,no
372,2024-10-27 10:31:11,youre very kind,message,green,0.9,0.0,0.5,neither,joy,0.4325519800186157,positive,,no,,1.0,no
373,2024-10-11 13:57:38,what is Snapchat?,search,green,0.9,0.0,0.5,neither,anger,0.5167417526245117,neutral,,no,,1.0,no
374,2024-10-14 10:29:21,youre amazing,message,green,0.9,0.0,0.5,neither,surprise,0.688075065612793,neutral,,no,,1.0,no
375,2024-10-02 18:51:36,facts,message,green,0.9,0.0,0.5,neither,joy,0.44741013646125793,positive,,no,,1.0,no
376,2024-10-03 13:14:34,its okay to cry,message,green,0.9,0.0,0.5,neither,joy,0.9920094013214111,positive,,no,,1.0,no
377,2024-10-11 19:53:27,why am i so weird?,search,green,0.9,0.0,0.5,neither,surprise,0.5073879957199097,neutral,,no,,97.28789329528809,no
378,2024-10-09 18:05:36,can we play together?,message,green,0.9,0.0,0.5,neither,joy,0.8052765727043152,positive,,no,,1.0,no
379,2024-10-17 18:24:37,what does periodt mean,search,green,0.9,0.0,0.5,neither,anger,0.6766511797904968,neutral,,no,,90.25788307189941,no
380,2024-10-02 19:22:20,hey can u come over today?,message,green,0.9,0.0,0.5,neither,joy,0.8461964130401611,positive,,no,,1.0,no
381,2024-10-22 13:05:13,why am i not good enough?,search,green,0.9,0.0,0.5,neither,joy,0.9917445778846741,positive,,no,,1.0,no
382,2024-10-11 14:48:11,i love that game,message,green,0.9,0.0,0.5,neither,joy,0.543282151222229,positive,,no,,1.0,no
383,2024-10-04 11:41:49,can we play together?,message,green,0.9,0.0,0.5,neither,joy,0.8052765727043152,positive,,no,,1.0,no
384,2024-10-19 14:47:44,im dead that was so funny,message,green,0.9,0.0,0.5,neither,surprise,0.9794718027114868,neutral,,no,,1.0,no
385,2024-10-09 12:54:17,lowkey excited for tomorrow,message,green,0.9,0.0,0.5,neither,joy,0.9866427183151245,positive,,no,,1.0,no
386,2024-10-16 09:30:12,what is Discord?,search,green,0.9,0.0,0.5,neither,anger,0.8324397206306458,neutral,,no,,1.0,no
387,2024-10-19 12:45:02,youre very kind,message,green,0.9,0.0,0.5,neither,joy,0.4325519800186157,positive,,no,,1.0,no
388,2024-10-06 20:31:01,thats a mean word,message,green,0.9,0.0,0.5,neither,anger,0.9198216795921326,neutral,,no,,1.0,no
389,2024-10-13 09:10:29,what does periodt mean,search,green,0.9,0.0,0.5,neither,anger,0.6766511797904968,neutral,,no,,1.0,no
390,2024-10-24 13:42:36,you are definitely good enough,message,green,0.9,0.0,0.5,neither,joy,0.9985175728797913,positive,,no,,1.0,no
391,2024-10-21 13:15:17,good morning mom!,message,green,0.9,0.0,0.5,neither,joy,0.9951209425926208,positive,,no,,1.0,no
392,2024-10-09 19:56:57,that hits different,message,green,0.9,0.0,0.5,neither,joy,0.9804216027259827,positive,,no,,1.0,no
393,2024-10-10 09:31:42,tell a teacher,message,green,0.9,0.0,0.5,neither,anger,0.842266321182251,neutral,,no,,1.0,no
394,2024-11-01 08:27:35,youre already brave,message,green,0.9,0.0,0.5,neither,joy,0.9970813393592834,positive,,no,,1.0,no
395,2024-11-23 15:06:08,youre already brave,message,green,0.9,0.0,0.5,neither,joy,0.9970813393592834,positive,,no,,1.0,no
396,2024-11-19 11:23:55,that was so fun today thanks!,message,green,0.9,0.0,0.95,neither,joy,0.9964293837547302,positive,,no,,1.0,no
397,2024-11-19 13:03:47,everyone makes mistakes,message,green,0.9,0.0,0.5,neither,sadness,0.8297487497329712,neutral,,no,,1.0,no
398,2024-11-22 10:50:25,being weird is cool,message,green,0.9,0.0,0.5,neither,joy,0.7144772410392761,positive,,no,,1.0,no
399,2024-11-06 09:30:36,how to deal with stress,search,green,0.9,0.0,0.5,neither,sadness,0.8139955401420593,neutral,,no,,99.74312782287598,no
400,2024-11-10 17:57:21,what does go off mean,search,green,0.9,0.0,0.5,neither,anger,0.9334704875946045,neutral,,no,,1.0,no
